inei_ccpp;inei_distrito;departamento;provincia;distrito;ccpp
402050001;40205;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;SAN GREGORIO
402060001;40206;AREQUIPA;CAMANA;OCOÑA;OCOÑA
402070001;40207;AREQUIPA;CAMANA;QUILCA;QUILCA
402080001;40208;AREQUIPA;CAMANA;SAMUEL PASTOR;LA PAMPA
403010001;40301;AREQUIPA;CARAVELI;CARAVELI;CARAVELI
403020001;40302;AREQUIPA;CARAVELI;ACARI;ACARI
403030001;40303;AREQUIPA;CARAVELI;ATICO;ATICO
403040001;40304;AREQUIPA;CARAVELI;ATIQUIPA;ATIQUIPA
403050001;40305;AREQUIPA;CARAVELI;BELLA UNION;BELLA UNION
403060001;40306;AREQUIPA;CARAVELI;CAHUACHO;CAHUACHO
403070001;40307;AREQUIPA;CARAVELI;CHALA;CHALA
403080001;40308;AREQUIPA;CARAVELI;CHAPARRA;ACHANIZO
403090001;40309;AREQUIPA;CARAVELI;HUANUHUANU;TOCOTA
403100001;40310;AREQUIPA;CARAVELI;JAQUI;JAQUI
403110001;40311;AREQUIPA;CARAVELI;LOMAS;LOMAS
403120001;40312;AREQUIPA;CARAVELI;QUICACHA;QUICACHA
403130001;40313;AREQUIPA;CARAVELI;YAUCA;YAUCA
404010001;40401;AREQUIPA;CASTILLA;APLAO;APLAO
404020001;40402;AREQUIPA;CASTILLA;ANDAGUA;ANDAGUA
404030001;40403;AREQUIPA;CASTILLA;AYO;AYO
404040001;40404;AREQUIPA;CASTILLA;CHACHAS;CHACHAS
404050001;40405;AREQUIPA;CASTILLA;CHILCAYMARCA;CHILCAYMARCA
404060001;40406;AREQUIPA;CASTILLA;CHOCO;CHOCO
404070001;40407;AREQUIPA;CASTILLA;HUANCARQUI;HUANCARQUI
404080001;40408;AREQUIPA;CASTILLA;MACHAGUAY;MACHAGUAY
404090001;40409;AREQUIPA;CASTILLA;ORCOPAMPA;ORCOPAMPA
404100001;40410;AREQUIPA;CASTILLA;PAMPACOLCA;PAMPACOLCA
404110001;40411;AREQUIPA;CASTILLA;TIPAN;TIPAN
404120001;40412;AREQUIPA;CASTILLA;UÑON;UÑON
404130001;40413;AREQUIPA;CASTILLA;URACA;CORIRE
404140001;40414;AREQUIPA;CASTILLA;VIRACO;VIRACO
405010001;40501;AREQUIPA;CAYLLOMA;CHIVAY;CHIVAY
405020001;40502;AREQUIPA;CAYLLOMA;ACHOMA;ACHOMA
405030001;40503;AREQUIPA;CAYLLOMA;CABANACONDE;CABANACONDE
405040001;40504;AREQUIPA;CAYLLOMA;CALLALLI;CALLALLI
405050001;40505;AREQUIPA;CAYLLOMA;CAYLLOMA;CAYLLOMA
405060001;40506;AREQUIPA;CAYLLOMA;COPORAQUE;COPORAQUE
405080001;40508;AREQUIPA;CAYLLOMA;HUANCA;HUANCA
405090001;40509;AREQUIPA;CAYLLOMA;ICHUPAMPA;ICHUPAMPA
405100001;40510;AREQUIPA;CAYLLOMA;LARI;LARI
405110001;40511;AREQUIPA;CAYLLOMA;LLUTA;LLUTA
405120001;40512;AREQUIPA;CAYLLOMA;MACA;MACA
405130001;40513;AREQUIPA;CAYLLOMA;MADRIGAL;MADRIGAL
405140001;40514;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;IMATA
405150001;40515;AREQUIPA;CAYLLOMA;SIBAYO;SIBAYO
405160001;40516;AREQUIPA;CAYLLOMA;TAPAY;TAPAY
405170001;40517;AREQUIPA;CAYLLOMA;TISCO;TISCO
405180001;40518;AREQUIPA;CAYLLOMA;TUTI;TUTI
405190001;40519;AREQUIPA;CAYLLOMA;YANQUE;YANQUE
405200001;40520;AREQUIPA;CAYLLOMA;MAJES;EL PEDREGAL
406020001;40602;AREQUIPA;CONDESUYOS;ANDARAY;ANDARAY
406030001;40603;AREQUIPA;CONDESUYOS;CAYARANI;CAYARANI
406040001;40604;AREQUIPA;CONDESUYOS;CHICHAS;CHICHAS
406050001;40605;AREQUIPA;CONDESUYOS;IRAY;IRAY
406060001;40606;AREQUIPA;CONDESUYOS;RIO GRANDE;IQUIPI
406070001;40607;AREQUIPA;CONDESUYOS;SALAMANCA;SALAMANCA
406080001;40608;AREQUIPA;CONDESUYOS;YANAQUIHUA;YANAQUIHUA
407010001;40701;AREQUIPA;ISLAY;MOLLENDO;MOLLENDO
407020001;40702;AREQUIPA;ISLAY;COCACHACRA;COCACHACRA
407030001;40703;AREQUIPA;ISLAY;DEAN VALDIVIA;LA CURVA
407040001;40704;AREQUIPA;ISLAY;ISLAY;ISLAY (MATARANI)
407050001;40705;AREQUIPA;ISLAY;MEJIA;MEJIA
407060001;40706;AREQUIPA;ISLAY;PUNTA DE BOMBON;PUNTA DE BOMBON
408010001;40801;AREQUIPA;LA UNION;COTAHUASI;COTAHUASI
408020001;40802;AREQUIPA;LA UNION;ALCA;ALCA
408030001;40803;AREQUIPA;LA UNION;CHARCANA;CHARCANA
408040001;40804;AREQUIPA;LA UNION;HUAYNACOTAS;TAURISMA
408050001;40805;AREQUIPA;LA UNION;PAMPAMARCA;MUNGUI
408060001;40806;AREQUIPA;LA UNION;PUYCA;PUYCA
408070001;40807;AREQUIPA;LA UNION;QUECHUALLA;VELINGA
408080001;40808;AREQUIPA;LA UNION;SAYLA;SAYLA
408090001;40809;AREQUIPA;LA UNION;TAURIA;TAURIA
408100001;40810;AREQUIPA;LA UNION;TOMEPAMPA;TOMEPAMPA
408110001;40811;AREQUIPA;LA UNION;TORO;TORO
501010001;50101;AYACUCHO;HUAMANGA;AYACUCHO;AYACUCHO
501020001;50102;AYACUCHO;HUAMANGA;ACOCRO;ACOCRO
501030001;50103;AYACUCHO;HUAMANGA;ACOS VINCHOS;ACOS VINCHOS
501040001;50104;AYACUCHO;HUAMANGA;CARMEN ALTO;CARMEN ALTO
501070001;50107;AYACUCHO;HUAMANGA;PACAYCASA;PACAYCASA
501080001;50108;AYACUCHO;HUAMANGA;QUINUA;QUINUA
501090001;50109;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;TICLLAS
501100001;50110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;SAN JUAN BAUTISTA
501110001;50111;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;SAN PEDRO DE CACHI
501120001;50112;AYACUCHO;HUAMANGA;SOCOS;SOCOS
501130001;50113;AYACUCHO;HUAMANGA;TAMBILLO;TAMBILLO
501140001;50114;AYACUCHO;HUAMANGA;VINCHOS;VINCHOS
501150001;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;LAS NAZARENAS
501160001;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;JARDÍN
502010001;50201;AYACUCHO;CANGALLO;CANGALLO;CANGALLO
502020001;50202;AYACUCHO;CANGALLO;CHUSCHI;CHUSCHI
502030001;50203;AYACUCHO;CANGALLO;LOS MOROCHUCOS;PAMPA CANGALLO
502040001;50204;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;POMABAMBA
502050001;50205;AYACUCHO;CANGALLO;PARAS;PARAS
502060001;50206;AYACUCHO;CANGALLO;TOTOS;TOTOS
503010001;50301;AYACUCHO;HUANCA SANCOS;SANCOS;HUANCA SANCOS
503020001;50302;AYACUCHO;HUANCA SANCOS;CARAPO;CARAPO
503030001;50303;AYACUCHO;HUANCA SANCOS;SACSAMARCA;SACSAMARCA
503040001;50304;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;SANTIAGO DE LUCANAMARCA
504010001;50401;AYACUCHO;HUANTA;HUANTA;HUANTA
504020001;50402;AYACUCHO;HUANTA;AYAHUANCO;VIRACOCHAN
504030001;50403;AYACUCHO;HUANTA;HUAMANGUILLA;HUAMANGUILLA
504040001;50404;AYACUCHO;HUANTA;IGUAIN;MACACHACRA
504050001;50405;AYACUCHO;HUANTA;LURICOCHA;LURICOCHA
504060001;50406;AYACUCHO;HUANTA;SANTILLANA;SAN JOSE DE SECCE
504070001;50407;AYACUCHO;HUANTA;SIVIA;SIVIA
504080001;50408;AYACUCHO;HUANTA;LLOCHEGUA;LLOCHEGUA
504090001;50409;AYACUCHO;HUANTA;CANAYRE;CANAYRE
504100001;50410;AYACUCHO;HUANTA;UCHURACCAY;HUAYNACANCHA
504110001;50411;AYACUCHO;HUANTA;PUCACOLPA;HUALLHUA
504120001;50412;AYACUCHO;HUANTA;CHACA;CHACA
505010001;50501;AYACUCHO;LA MAR;SAN MIGUEL;SAN MIGUEL
505020001;50502;AYACUCHO;LA MAR;ANCO;CHIQUINTIRCA
505030001;50503;AYACUCHO;LA MAR;AYNA;SAN FRANCISCO
505040001;50504;AYACUCHO;LA MAR;CHILCAS;CHILCAS
505050001;50505;AYACUCHO;LA MAR;CHUNGUI;CHUNGUI
505060001;50506;AYACUCHO;LA MAR;LUIS CARRANZA;PAMPAS
505080001;50508;AYACUCHO;LA MAR;TAMBO;TAMBO
505090001;50509;AYACUCHO;LA MAR;SAMUGARI;PALMAPAMPA
505100001;50510;AYACUCHO;LA MAR;ANCHIHUAY;ANCHIHUAY
505110001;50511;AYACUCHO;LA MAR;ORONCCOY;ORONCCOY
506010001;50601;AYACUCHO;LUCANAS;PUQUIO;PUQUIO
506020001;50602;AYACUCHO;LUCANAS;AUCARA;AUCARA
506040001;50604;AYACUCHO;LUCANAS;CARMEN SALCEDO;ANDAMARCA
506050001;50605;AYACUCHO;LUCANAS;CHAVIÑA;CHAVIÑA
506060001;50606;AYACUCHO;LUCANAS;CHIPAO;CHIPAO
506070001;50607;AYACUCHO;LUCANAS;HUAC-HUAS;HUAC-HUAS
506080001;50608;AYACUCHO;LUCANAS;LARAMATE;LARAMATE
506090001;50609;AYACUCHO;LUCANAS;LEONCIO PRADO;TAMBO QUEMADO
506100001;50610;AYACUCHO;LUCANAS;LLAUTA;LLAUTA
506110001;50611;AYACUCHO;LUCANAS;LUCANAS;LUCANAS
506120001;50612;AYACUCHO;LUCANAS;OCAÑA;OCAÑA
506130001;50613;AYACUCHO;LUCANAS;OTOCA;OTOCA
506140001;50614;AYACUCHO;LUCANAS;SAISA;SAISA
506180001;50618;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;SAN PEDRO DE PALCO
506200001;50620;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;SANTA ANA DE HUAYCAHUACHO
506210001;50621;AYACUCHO;LUCANAS;SANTA LUCIA;SANTA LUCIA
507010001;50701;AYACUCHO;PARINACOCHAS;CORACORA;CORACORA
507020001;50702;AYACUCHO;PARINACOCHAS;CHUMPI;CHUMPI
507030001;50703;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;ANISO
507040001;50704;AYACUCHO;PARINACOCHAS;PACAPAUSA;PACAPAUSA
507050001;50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO
507060001;50706;AYACUCHO;PARINACOCHAS;PUYUSCA;INCUYO
507070001;50707;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;SAN FRANCISCO DE RAVACAYCO
507080001;50708;AYACUCHO;PARINACOCHAS;UPAHUACHO;UPAHUACHO
508010001;50801;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;PAUSA
508020001;50802;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;COLTA
508030001;50803;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;CORCULLA
508040001;50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA
508050001;50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA
508060001;50806;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;OYOLO
508070001;50807;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;PARARCA
508080001;50808;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;SAN JAVIER DE ALPABAMBA
508090001;50809;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;SAN JOSE DE USHUA
508100001;50810;AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;QUILCATA
509010001;50901;AYACUCHO;SUCRE;QUEROBAMBA;QUEROBAMBA
509020001;50902;AYACUCHO;SUCRE;BELEN;BELEN
509030001;50903;AYACUCHO;SUCRE;CHALCOS;CHALCOS
509040001;50904;AYACUCHO;SUCRE;CHILCAYOC;CHILCAYOC
509050001;50905;AYACUCHO;SUCRE;HUACAÑA;HUACAÑA
509060001;50906;AYACUCHO;SUCRE;MORCOLLA;MORCOLLA
509070001;50907;AYACUCHO;SUCRE;PAICO;PAICO
509080001;50908;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;SAN PEDRO DE LARCAY
509090001;50909;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;SAN SALVADOR DE QUIJE
509100001;50910;AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;SANTIAGO DE PAUCARAY
509110001;50911;AYACUCHO;SUCRE;SORAS;SORAS
510010001;51001;AYACUCHO;VICTOR FAJARDO;HUANCAPI;HUANCAPI
510020001;51002;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;ALCAMENCA
510030001;51003;AYACUCHO;VICTOR FAJARDO;APONGO;APONGO
510040001;51004;AYACUCHO;VICTOR FAJARDO;ASQUIPATA;ASQUIPATA
510050001;51005;AYACUCHO;VICTOR FAJARDO;CANARIA;CANARIA
510060001;51006;AYACUCHO;VICTOR FAJARDO;CAYARA;CAYARA
510070001;51007;AYACUCHO;VICTOR FAJARDO;COLCA;COLCA
510080001;51008;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;HUAMANQUIQUIA
510090001;51009;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;HUANCARAYLLA
510100001;51010;AYACUCHO;VICTOR FAJARDO;HUAYA;SAN PEDRO DE HUALLA
510110001;51011;AYACUCHO;VICTOR FAJARDO;SARHUA;SARHUA
510120001;51012;AYACUCHO;VICTOR FAJARDO;VILCANCHOS;VILCANCHOS
511010001;51101;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;VILCAS HUAMAN
511020001;51102;AYACUCHO;VILCAS HUAMAN;ACCOMARCA;ACCOMARCA
511030001;51103;AYACUCHO;VILCAS HUAMAN;CARHUANCA;CARHUANCA
511040001;51104;AYACUCHO;VILCAS HUAMAN;CONCEPCION;CONCEPCION
511050001;51105;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;HUAMBALPA
511070001;51107;AYACUCHO;VILCAS HUAMAN;SAURAMA;SAURAMA
511080001;51108;AYACUCHO;VILCAS HUAMAN;VISCHONGO;VISCHONGO
601010001;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;CAJAMARCA
601030001;60103;CAJAMARCA;CAJAMARCA;CHETILLA;CHETILLA
601040001;60104;CAJAMARCA;CAJAMARCA;COSPAN;COSPAN
601050001;60105;CAJAMARCA;CAJAMARCA;ENCAÑADA;ENCAÑADA
601060001;60106;CAJAMARCA;CAJAMARCA;JESUS;JESUS
601070001;60107;CAJAMARCA;CAJAMARCA;LLACANORA;LLACANORA
601080001;60108;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;LOS BAÑOS DEL INCA
601100001;60110;CAJAMARCA;CAJAMARCA;MATARA;MATARA
601110001;60111;CAJAMARCA;CAJAMARCA;NAMORA;NAMORA
602010001;60201;CAJAMARCA;CAJABAMBA;CAJABAMBA;CAJABAMBA
602020001;60202;CAJAMARCA;CAJABAMBA;CACHACHI;CACHACHI
602030001;60203;CAJAMARCA;CAJABAMBA;CONDEBAMBA;CAUDAY
602040001;60204;CAJAMARCA;CAJABAMBA;SITACOCHA;LLUCHUBAMBA
603010001;60301;CAJAMARCA;CELENDIN;CELENDIN;CELENDIN
603020001;60302;CAJAMARCA;CELENDIN;CHUMUCH;CHUMUCH
603030001;60303;CAJAMARCA;CELENDIN;CORTEGANA;CHIMUCH (CORTEGANA)
603040001;60304;CAJAMARCA;CELENDIN;HUASMIN;HUASMIN
603050001;60305;CAJAMARCA;CELENDIN;JORGE CHAVEZ;LUCMAPAMPA
603060001;60306;CAJAMARCA;CELENDIN;JOSE GALVEZ;HUACAPAMPA
603070001;60307;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;CHALAN
603080001;60308;CAJAMARCA;CELENDIN;OXAMARCA;OXAMARCA
603090001;60309;CAJAMARCA;CELENDIN;SOROCHUCO;SOROCHUCO
603100001;60310;CAJAMARCA;CELENDIN;SUCRE;SUCRE
603110001;60311;CAJAMARCA;CELENDIN;UTCO;UTCO
603120001;60312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;LA LIBERTAD DE PALLAN
604010001;60401;CAJAMARCA;CHOTA;CHOTA;CHOTA
604020001;60402;CAJAMARCA;CHOTA;ANGUIA;ANGUIA
604030001;60403;CAJAMARCA;CHOTA;CHADIN;CHADIN
604040001;60404;CAJAMARCA;CHOTA;CHIGUIRIP;CHIGUIRIP
604050001;60405;CAJAMARCA;CHOTA;CHIMBAN;CHIMBAN
604060001;60406;CAJAMARCA;CHOTA;CHOROPAMPA;CHOROPAMPA
604080001;60408;CAJAMARCA;CHOTA;CONCHAN;CONCHAN
604090001;60409;CAJAMARCA;CHOTA;HUAMBOS;HUAMBOS
604100001;60410;CAJAMARCA;CHOTA;LAJAS;LAJAS
604120001;60412;CAJAMARCA;CHOTA;MIRACOSTA;MIRACOSTA
604130001;60413;CAJAMARCA;CHOTA;PACCHA;PACCHA
604140001;60414;CAJAMARCA;CHOTA;PION;PION
604150001;60415;CAJAMARCA;CHOTA;QUEROCOTO;QUEROCOTO
604160001;60416;CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;LICUPIS
604170001;60417;CAJAMARCA;CHOTA;TACABAMBA;TACABAMBA
604180001;60418;CAJAMARCA;CHOTA;TOCMOCHE;TOCMOCHE
604190001;60419;CAJAMARCA;CHOTA;CHALAMARCA;CHALAMARCA
605010001;60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CONTUMAZA
605020001;60502;CAJAMARCA;CONTUMAZA;CHILETE;CHILETE
605030001;60503;CAJAMARCA;CONTUMAZA;CUPISNIQUE;TRINIDAD
605040001;60504;CAJAMARCA;CONTUMAZA;GUZMANGO;GUZMANGO
605050001;60505;CAJAMARCA;CONTUMAZA;SAN BENITO;SAN BENITO
605060001;60506;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;SANTA CRUZ DE TOLED
605070001;60507;CAJAMARCA;CONTUMAZA;TANTARICA;CATAN
605080001;60508;CAJAMARCA;CONTUMAZA;YONAN;TEMBLADERA
606010001;60601;CAJAMARCA;CUTERVO;CUTERVO;CUTERVO
606020001;60602;CAJAMARCA;CUTERVO;CALLAYUC;CALLAYUC
606030001;60603;CAJAMARCA;CUTERVO;CHOROS;CHOROS
606040001;60604;CAJAMARCA;CUTERVO;CUJILLO;CUJILLO
606050001;60605;CAJAMARCA;CUTERVO;LA RAMADA;LA RAMADA
606060001;60606;CAJAMARCA;CUTERVO;PIMPINGOS;PIMPINGOS
606070001;60607;CAJAMARCA;CUTERVO;QUEROCOTILLO;QUEROCOTILLO
606080001;60608;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;SAN ANDRES DE CUTERVO
606090001;60609;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;SAN JUAN DE CUTERVO
606100001;60610;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;SAN LUIS DE LUCMA
606120001;60612;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;SANTO DOMINGO DE LA CAPILLA
606140001;60614;CAJAMARCA;CUTERVO;SOCOTA;SOCOTA
606150001;60615;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;LA SACILIA
607010001;60701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;BAMBAMARCA
607020001;60702;CAJAMARCA;HUALGAYOC;CHUGUR;CHUGUR
607030001;60703;CAJAMARCA;HUALGAYOC;HUALGAYOC;HUALGAYOC
608010001;60801;CAJAMARCA;JAEN;JAEN;JAEN
608020001;60802;CAJAMARCA;JAEN;BELLAVISTA;BELLAVISTA
608030001;60803;CAJAMARCA;JAEN;CHONTALI;CHONTALI
608040001;60804;CAJAMARCA;JAEN;COLASAY;COLASAY
608050001;60805;CAJAMARCA;JAEN;HUABAL;HUABAL
608060001;60806;CAJAMARCA;JAEN;LAS PIRIAS;LAS PIRIAS
608070001;60807;CAJAMARCA;JAEN;POMAHUACA;POMAHUACA
608080001;60808;CAJAMARCA;JAEN;PUCARA;PUCARA
608090001;60809;CAJAMARCA;JAEN;SALLIQUE;SALLIQUE
608100001;60810;CAJAMARCA;JAEN;SAN FELIPE;SAN FELIPE
608110001;60811;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;SAN JOSE DEL ALTO
609010001;60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SAN IGNACIO
609020001;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;CHIRINOS
609030001;60903;CAJAMARCA;SAN IGNACIO;HUARANGO;HUARANGO
609040001;60904;CAJAMARCA;SAN IGNACIO;LA COIPA;LA COIPA
609050001;60905;CAJAMARCA;SAN IGNACIO;NAMBALLE;NAMBALLE
609060001;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;SAN JOSE DE LOURDES
609070001;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;TABACONAS
610010001;61001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;SAN MARCOS
610020001;61002;CAJAMARCA;SAN MARCOS;CHANCAY;CHANCAY
610030001;61003;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;LA GRAMA
610040001;61004;CAJAMARCA;SAN MARCOS;GREGORIO PITA;PAUCAMARCA
610050001;61005;CAJAMARCA;SAN MARCOS;ICHOCAN;ICHOCAN
610060001;61006;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;SHIRAC
610070001;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;VENECIA
611020001;61102;CAJAMARCA;SAN MIGUEL;BOLIVAR;BOLIVAR
611030001;61103;CAJAMARCA;SAN MIGUEL;CALQUIS;CALQUIS
611040001;61104;CAJAMARCA;SAN MIGUEL;CATILLUC;CATILLUC
611050001;61105;CAJAMARCA;SAN MIGUEL;EL PRADO;EL PRADO
611060001;61106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;LA FLORIDA
611070001;61107;CAJAMARCA;SAN MIGUEL;LLAPA;LLAPA
611080001;61108;CAJAMARCA;SAN MIGUEL;NANCHOC;NANCHOC
611090001;61109;CAJAMARCA;SAN MIGUEL;NIEPOS;NIEPOS
611100001;61110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;SAN GREGORIO
611110001;61111;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;SAN SILVESTRE DE COCHAN
611120001;61112;CAJAMARCA;SAN MIGUEL;TONGOD;TONGOD
611130001;61113;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;AGUA BLANCA
612010001;61201;CAJAMARCA;SAN PABLO;SAN PABLO;SAN PABLO
612020001;61202;CAJAMARCA;SAN PABLO;SAN BERNARDINO;SAN BERNARDINO
612040001;61204;CAJAMARCA;SAN PABLO;TUMBADEN;TUMBADEN
613020001;61302;CAJAMARCA;SANTA CRUZ;ANDABAMBA;ANDABAMBA
613030001;61303;CAJAMARCA;SANTA CRUZ;CATACHE;CATACHE
613040001;61304;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;CHANCAYBAÑOS
613050001;61305;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;LA ESPERANZA
613060001;61306;CAJAMARCA;SANTA CRUZ;NINABAMBA;NINABAMBA
613070001;61307;CAJAMARCA;SANTA CRUZ;PULAN;PULAN
613080001;61308;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;SAUCEPAMPA
613090001;61309;CAJAMARCA;SANTA CRUZ;SEXI;SEXI
613100001;61310;CAJAMARCA;SANTA CRUZ;UTICYACU;UTICYACU
613110001;61311;CAJAMARCA;SANTA CRUZ;YAUYUCAN;YAUYUCAN
701010001;70101;CALLAO;CALLAO;CALLAO;CALLAO
701030001;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;CARMEN DE LA LEGUA REYNOSO
701040001;70104;CALLAO;CALLAO;LA PERLA;LA PERLA
701050001;70105;CALLAO;CALLAO;LA PUNTA;LA PUNTA
701060001;70106;CALLAO;CALLAO;VENTANILLA;VENTANILLA
701070001;70107;CALLAO;CALLAO;MI PERU;MI PERU
801010001;80101;CUSCO;CUSCO;CUSCO;CUSCO
801020001;80102;CUSCO;CUSCO;CCORCA;CCORCA
801030001;80103;CUSCO;CUSCO;POROY;POROY
801050001;80105;CUSCO;CUSCO;SAN SEBASTIAN;SAN SEBASTIAN
801060001;80106;CUSCO;CUSCO;SANTIAGO;SANTIAGO
801070001;80107;CUSCO;CUSCO;SAYLLA;SAYLLA
801080001;80108;CUSCO;CUSCO;WANCHAQ;WANCHAQ
802010001;80201;CUSCO;ACOMAYO;ACOMAYO;ACOMAYO
802020001;80202;CUSCO;ACOMAYO;ACOPIA;ACOPIA
802030001;80203;CUSCO;ACOMAYO;ACOS;ACOS
802040001;80204;CUSCO;ACOMAYO;MOSOC LLACTA;MOSOC LLACTA
802050001;80205;CUSCO;ACOMAYO;POMACANCHI;POMACANCHI
802060001;80206;CUSCO;ACOMAYO;RONDOCAN;RONDOCAN
802070001;80207;CUSCO;ACOMAYO;SANGARARA;SANGARARA
803020001;80302;CUSCO;ANTA;ANCAHUASI;ANCAHUASI
803030001;80303;CUSCO;ANTA;CACHIMAYO;CACHIMAYO
803040001;80304;CUSCO;ANTA;CHINCHAYPUJIO;CHINCHAYPUJIO
803050001;80305;CUSCO;ANTA;HUAROCONDO;HUAROCONDO
803060001;80306;CUSCO;ANTA;LIMATAMBO;LIMATAMBO
803070001;80307;CUSCO;ANTA;MOLLEPATA;MOLLEPATA
803080001;80308;CUSCO;ANTA;PUCYURA;PUCYURA
803090001;80309;CUSCO;ANTA;ZURITE;ZURITE
804010001;80401;CUSCO;CALCA;CALCA;CALCA
804020001;80402;CUSCO;CALCA;COYA;COYA
804030001;80403;CUSCO;CALCA;LAMAY;LAMAY
804040001;80404;CUSCO;CALCA;LARES;LARES
804050001;80405;CUSCO;CALCA;PISAC;PISAC
804060001;80406;CUSCO;CALCA;SAN SALVADOR;SAN SALVADOR
804070001;80407;CUSCO;CALCA;TARAY;TARAY
804080001;80408;CUSCO;CALCA;YANATILE;QUEBRADA HONDA
805010001;80501;CUSCO;CANAS;YANAOCA;YANAOCA
805020001;80502;CUSCO;CANAS;CHECCA;CHECCA
805030001;80503;CUSCO;CANAS;KUNTURKANKI;EL DESCANSO
805040001;80504;CUSCO;CANAS;LANGUI;LANGUI
805050001;80505;CUSCO;CANAS;LAYO;LAYO
805070001;80507;CUSCO;CANAS;QUEHUE;QUEHUE
805080001;80508;CUSCO;CANAS;TUPAC AMARU;TUNGASUCA
806010001;80601;CUSCO;CANCHIS;SICUANI;SICUANI
806020001;80602;CUSCO;CANCHIS;CHECACUPE;CHECACUPE
806030001;80603;CUSCO;CANCHIS;COMBAPATA;COMBAPATA
806040001;80604;CUSCO;CANCHIS;MARANGANI;MARANGANI
806050001;80605;CUSCO;CANCHIS;PITUMARCA;PITUMARCA
806080001;80608;CUSCO;CANCHIS;TINTA;TINTA
807020001;80702;CUSCO;CHUMBIVILCAS;CAPACMARCA;CAPACMARCA
807030001;80703;CUSCO;CHUMBIVILCAS;CHAMACA;CHAMACA
807040001;80704;CUSCO;CHUMBIVILCAS;COLQUEMARCA;COLQUEMARCA
